2019-09-02 19:00:31.067 | INFO     | actors.harmony:new_activity:67 - !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2019-09-02 19:00:31.072 | INFO     | actors.harmony:new_activity:68 - Activity reported as: %s
2019-09-02 19:00:31.086 | INFO     | core:events_processor:89 - Event received: harmony.activity.listen_chromecast, {'id': 27000842, 'name': 'Listen Chromecast'}
2019-09-02 19:03:35.455 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:03:35.463 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:03:35.471 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:03:35.477 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:03:35.643 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 19:03:36.934 | INFO     | actors.harmony:connect:48 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:03:36.942 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:03:36.962 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:03:36.970 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:06:16.137 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:06:16.144 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:06:16.149 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:06:16.155 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:06:16.283 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 19:06:17.575 | INFO     | actors.harmony:connect:48 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:06:17.584 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:06:17.598 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:06:17.604 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:10:59.404 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:10:59.410 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:10:59.417 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:10:59.424 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:10:59.480 | INFO     | actors.tellstick:get_devices:103 - > Device: 101, Stue - tak (G1B1), arctech, 1, selflearning-dimmer
2019-09-02 19:10:59.493 | INFO     | actors.tellstick:get_devices:103 - > Device: 102, Stue - vindu (G1B2), arctech, 1, selflearning-dimmer
2019-09-02 19:10:59.506 | INFO     | actors.tellstick:get_devices:103 - > Device: 103, Stue - hylle (G1B3), arctech, 1, selflearning-switch
2019-09-02 19:10:59.518 | INFO     | actors.tellstick:get_devices:103 - > Device: 104, Stue - skrivepult (G1B4), arctech, 1, selflearning-dimmer
2019-09-02 19:10:59.531 | INFO     | actors.tellstick:get_devices:103 - > Device: 201, Kjøkken - spisebord (G2B1), arctech, 1, selflearning-dimmer
2019-09-02 19:10:59.543 | INFO     | actors.tellstick:get_devices:103 - > Device: 202, Kjøkken - vifte (G2B2), arctech, 1, selflearning-dimmer
2019-09-02 19:10:59.558 | INFO     | actors.tellstick:get_devices:103 - > Device: 203, Kjøkken - gang (G2B3), arctech, 1, selflearning-dimmer
2019-09-02 19:10:59.569 | INFO     | actors.tellstick:get_devices:103 - > Device: 501, Button, arctech, 1, selflearning-dimmer
2019-09-02 19:10:59.579 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
